ID	Gene Name	Species	BBID	BIOCARTA	GOTERM_BP_DIRECT	GOTERM_CC_DIRECT	GOTERM_MF_DIRECT	INTERPRO	KEGG_PATHWAY	OMIM_DISEASE	PIR_SUPERFAMILY	SMART	UP_KW_BIOLOGICAL_PROCESS	UP_KW_CELLULAR_COMPONENT	UP_KW_DEVELOPMENTAL_STAGE	UP_KW_DISEASE	UP_KW_DOMAIN	UP_KW_LIGAND	UP_KW_MOLECULAR_FUNCTION	UP_KW_PTM	UP_SEQ_FEATURE
Q8BLI0	ADAMTS-like 1(Adamtsl1)	Mus musculus			GO:0030198~extracellular matrix organization,	GO:0005576~extracellular region,GO:0031012~extracellular matrix,		IPR000884:TSP1_rpt,IPR003598:Ig_sub2,IPR003599:Ig_sub,IPR007110:Ig-like_dom,IPR010294:ADAMTS_spacer1,IPR010909:PLAC,IPR013098:Ig_I-set,IPR013273:ADAMTS/ADAMTS-like,IPR013783:Ig-like_fold,IPR036179:Ig-like_dom_sf,IPR036383:TSP1_rpt_sf,IPR045371:ADAMTS_CR_3,				SM00209:TSP1,SM00408:IGc2,SM00409:IG,		KW-0272~Extracellular matrix,KW-0964~Secreted,			KW-0393~Immunoglobulin domain,KW-0677~Repeat,KW-0732~Signal,			KW-0325~Glycoprotein,KW-1015~Disulfide bond,	CARBOHYD:N-linked (GlcNAc...) asparagine,CARBOHYD:O-linked (Fuc...) serine,CARBOHYD:O-linked (Fuc...) threonine,DOMAIN:ADAMTS/ADAMTS-like Spacer 1,DOMAIN:ADAMTS/ADAMTS-like cysteine-rich,DOMAIN:Ig-like,DOMAIN:Ig-like C2-type 1,DOMAIN:Ig-like C2-type 2,DOMAIN:Ig-like C2-type 3,DOMAIN:Ig-like C2-type 4,DOMAIN:PLAC,DOMAIN:TSP type-1 1,DOMAIN:TSP type-1 2,DOMAIN:TSP type-1 3,DOMAIN:TSP type-1 4,DOMAIN:TSP type-1 5,DOMAIN:TSP type-1 6,DOMAIN:TSP type-1 7,DOMAIN:TSP type-1 8,DOMAIN:TSP type-1 9,REGION:Disordered,
Q3MHM8	ADP ribosylation factor like GTPase 6 interacting protein 6(ARL6IP6)	Bos taurus				GO:0005637~nuclear inner membrane,		IPR029383:ARL6IP6,						KW-0472~Membrane,KW-0539~Nucleus,			KW-0812~Transmembrane,KW-1133~Transmembrane helix,			KW-0597~Phosphoprotein,	REGION:Disordered,TRANSMEM:Helical,
Q7SYL1	ADP-ribosylation factor-like 2 binding protein(arl2bp)	Danio rerio			GO:0042531~positive regulation of tyrosine phosphorylation of STAT protein,GO:0051457~maintenance of protein location in nucleus,	GO:0005634~nucleus,GO:0005737~cytoplasm,GO:0005739~mitochondrion,GO:0005758~mitochondrial intermembrane space,GO:0005813~centrosome,GO:0005819~spindle,GO:0005856~cytoskeleton,GO:0005929~cilium,GO:0042995~cell projection,		IPR023379:BART_dom,IPR038849:ARL2BP,IPR042541:BART_sf,						KW-0206~Cytoskeleton,KW-0496~Mitochondrion,KW-0539~Nucleus,KW-0963~Cytoplasm,KW-0966~Cell projection,KW-0969~Cilium,							DOMAIN:BART,
Q920A7	AFG3-like AAA ATPase 1(Afg3l1)	Mus musculus			GO:0006508~proteolysis,GO:0007005~mitochondrion organization,GO:0008053~mitochondrial fusion,GO:0016485~protein processing,GO:0034982~mitochondrial protein processing,GO:0042407~cristae formation,	GO:0005739~mitochondrion,GO:0005743~mitochondrial inner membrane,GO:0005745~m-AAA complex,GO:0016020~membrane,	GO:0000166~nucleotide binding,GO:0004176~ATP-dependent peptidase activity,GO:0004222~metalloendopeptidase activity,GO:0005515~protein binding,GO:0005524~ATP binding,GO:0008233~peptidase activity,GO:0008237~metallopeptidase activity,GO:0008270~zinc ion binding,GO:0016787~hydrolase activity,GO:0016887~ATPase activity,GO:0046872~metal ion binding,	IPR000642:Peptidase_M41,IPR003593:AAA+_ATPase,IPR003959:ATPase_AAA_core,IPR003960:ATPase_AAA_CS,IPR005936:FtsH,IPR011546:Pept_M41_FtsH_extracell,IPR027417:P-loop_NTPase,IPR037219:Peptidase_M41-like,IPR041569:AAA_lid_3,	mmu05017:Spinocerebellar ataxia,			SM00382:AAA,		KW-0472~Membrane,KW-0496~Mitochondrion,KW-0999~Mitochondrion inner membrane,			KW-0809~Transit peptide,KW-0812~Transmembrane,KW-1133~Transmembrane helix,	KW-0067~ATP-binding,KW-0479~Metal-binding,KW-0547~Nucleotide-binding,KW-0862~Zinc,	KW-0378~Hydrolase,KW-0482~Metalloprotease,KW-0645~Protease,		COMPBIAS:Basic and acidic residues,MUTAGEN:E->Q: Absence of proteolytic activity. Loss of its processing into the mature form.,REGION:Disordered,TRANSIT:Mitochondrion,TRANSMEM:Helical,
Q9H553	ALG2 alpha-1,3/1,6-mannosyltransferase(ALG2)	Homo sapiens			GO:0006486~protein glycosylation,GO:0006488~dolichol-linked oligosaccharide biosynthetic process,GO:0006490~oligosaccharide-lipid intermediate biosynthetic process,GO:0051592~response to calcium ion,	GO:0005634~nucleus,GO:0005737~cytoplasm,GO:0005789~endoplasmic reticulum membrane,GO:0016020~membrane,GO:0048471~perinuclear region of cytoplasm,	GO:0000033~alpha-1,3-mannosyltransferase activity,GO:0004378~GDP-Man:Man1GlcNAc2-PP-Dol alpha-1,3-mannosyltransferase activity,GO:0005515~protein binding,GO:0046982~protein heterodimerization activity,GO:0048306~calcium-dependent protein binding,GO:0102704~GDP-Man:Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase activity,	IPR001296:Glyco_trans_1,IPR027054:ALG2,IPR028098:Glyco_trans_4-like_N,	hsa00510:N-Glycan biosynthesis,hsa00513:Various types of N-glycan biosynthesis,hsa01100:Metabolic pathways,	607906~Congenital disorder of glycosylation, type Ii,616228~Myasthenic syndrome, congenital, 14, with tubular aggregates,				KW-0472~Membrane,		KW-0225~Disease variant,KW-0900~Congenital disorder of glycosylation,KW-1004~Congenital myasthenic syndrome,	KW-0812~Transmembrane,KW-1133~Transmembrane helix,		KW-0328~Glycosyltransferase,KW-0808~Transferase,		TRANSMEM:Helical,
Q5F364	ATP binding cassette subfamily C member 1(ABCC1)	Gallus gallus			GO:0006869~lipid transport,GO:0034775~glutathione transmembrane transport,GO:0042908~xenobiotic transport,GO:0070729~cyclic nucleotide transport,	GO:0005886~plasma membrane,GO:0016323~basolateral plasma membrane,	GO:0005524~ATP binding,GO:0008559~xenobiotic-transporting ATPase activity,GO:0016887~ATPase activity,GO:0034634~glutathione transmembrane transporter activity,	IPR003439:ABC_transporter-like_ATP-bd,IPR003593:AAA+_ATPase,IPR005292:MRP,IPR011527:ABC1_TM_dom,IPR017871:ABC_transporter-like_CS,IPR027417:P-loop_NTPase,IPR036640:ABC1_TM_sf,	gga02010:ABC transporters,			SM00382:AAA,	KW-0445~Lipid transport,KW-0813~Transport,	KW-0472~Membrane,KW-1003~Cell membrane,			KW-0677~Repeat,KW-0812~Transmembrane,KW-1133~Transmembrane helix,	KW-0067~ATP-binding,KW-0547~Nucleotide-binding,	KW-0378~Hydrolase,KW-1278~Translocase,		DOMAIN:ABC transmembrane type-1,DOMAIN:ABC transmembrane type-1 1,DOMAIN:ABC transmembrane type-1 2,DOMAIN:ABC transporter,DOMAIN:ABC transporter 1,DOMAIN:ABC transporter 2,REGION:Disordered,TOPO_DOM:Cytoplasmic,TOPO_DOM:Extracellular,TRANSMEM:Helical,TRANSMEM:Helical; Name=1,TRANSMEM:Helical; Name=10,TRANSMEM:Helical; Name=11,TRANSMEM:Helical; Name=12,TRANSMEM:Helical; Name=13,TRANSMEM:Helical; Name=14,TRANSMEM:Helical; Name=15,TRANSMEM:Helical; Name=16,TRANSMEM:Helical; Name=17,TRANSMEM:Helical; Name=2,TRANSMEM:Helical; Name=3,TRANSMEM:Helical; Name=4,TRANSMEM:Helical; Name=5,TRANSMEM:Helical; Name=6,TRANSMEM:Helical; Name=7,TRANSMEM:Helical; Name=8,TRANSMEM:Helical; Name=9,
Q8N5M1	ATP synthase mitochondrial F1 complex assembly factor 2(ATPAF2)	Homo sapiens			GO:0033615~mitochondrial proton-transporting ATP synthase complex assembly,GO:0043461~proton-transporting ATP synthase complex assembly,	GO:0005739~mitochondrion,GO:0005829~cytosol,GO:0016607~nuclear speck,	GO:0005515~protein binding,	IPR011419:ATP12_ATP_synth-F1-assembly,IPR023335:ATP12_ortho_dom_sf,IPR042272:ATP12_ATP_synth-F1-assembly_N,		604273~Mitochondrial complex V (ATP synthase) deficiency, nuclear type 1,				KW-0496~Mitochondrion,		KW-0225~Disease variant,KW-1274~Primary mitochondrial disease,	KW-0809~Transit peptide,		KW-0143~Chaperone,		REGION:Disordered,TRANSIT:Mitochondrion,
Q4R761	ATPase H+ transporting V1 subunit E1(ATP6V1E1)	Macaca fascicularis			GO:0097401~synaptic vesicle lumen acidification,GO:1902600~hydrogen ion transmembrane transport,	GO:0000221~vacuolar proton-transporting V-type ATPase, V1 domain,GO:0005768~endosome,GO:0005829~cytosol,GO:0005902~microvillus,GO:0016324~apical plasma membrane,GO:0030665~clathrin-coated vesicle membrane,GO:0030672~synaptic vesicle membrane,GO:0033178~proton-transporting two-sector ATPase complex, catalytic domain,GO:0098793~presynapse,	GO:0046961~proton-transporting ATPase activity, rotational mechanism,	IPR002842:ATPase_V1_Esu,IPR038495:ATPase_E_C,	mcf00190:Oxidative phosphorylation,mcf01100:Metabolic pathways,mcf04145:Phagosome,mcf04150:mTOR signaling pathway,mcf04721:Synaptic vesicle cycle,mcf04966:Collecting duct acid secretion,mcf05165:Human papillomavirus infection,mcf05323:Rheumatoid arthritis,				KW-0375~Hydrogen ion transport,KW-0406~Ion transport,KW-0813~Transport,	KW-0472~Membrane,KW-0770~Synapse,KW-0968~Cytoplasmic vesicle,KW-1003~Cell membrane,						KW-0007~Acetylation,KW-0597~Phosphoprotein,
Q96QE3	ATPase family AAA domain containing 5(ATAD5)	Homo sapiens			GO:0008283~cell proliferation,GO:0030890~positive regulation of B cell proliferation,GO:0033260~nuclear DNA replication,GO:0042770~signal transduction in response to DNA damage,GO:0042771~intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,GO:0045190~isotype switching,GO:0045740~positive regulation of DNA replication,GO:0048304~positive regulation of isotype switching to IgG isotypes,GO:0090305~nucleic acid phosphodiester bond hydrolysis,GO:0090618~DNA clamp unloading,GO:1901990~regulation of mitotic cell cycle phase transition,GO:1902166~negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,GO:1902751~positive regulation of cell cycle G2/M phase transition,	GO:0005634~nucleus,GO:0031391~Elg1 RFC-like complex,	GO:0003677~DNA binding,GO:0005515~protein binding,GO:0005524~ATP binding,GO:0016887~ATPase activity,	IPR003593:AAA+_ATPase,IPR003959:ATPase_AAA_core,IPR027417:P-loop_NTPase,				SM00382:AAA,	KW-0227~DNA damage,	KW-0539~Nucleus,				KW-0067~ATP-binding,KW-0547~Nucleotide-binding,		KW-0597~Phosphoprotein,KW-0832~Ubl conjugation,KW-1017~Isopeptide bond,	COMPBIAS:Basic and acidic residues,COMPBIAS:Polar residues,COMPBIAS:Pro residues,CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO2),DOMAIN:ATPase AAA-type core,MOTIF:LXCXE motif,MUTAGEN:C->G: Abolishes RB1 binding. Abolishes RB1 binding; when associated with K-1432. Weakly detected after methyl methane-sulfonate (MMS) treatment. Expression detected after MMS treatment; when associated with K-1432. Weakly affects the RAD9A interaction after MMS exposure. No effect on the RAD9A interaction after MMS exposure; when associated with K-1432. Resists to DNA damage after MMS exposure; when associated with K-1432.,MUTAGEN:E->K: Abolishes RB1 binding; when associated with G-1430. Expression detected after methyl methane-sulfonate (MMS) treatment; when associated with G-1430. No effect on the RAD9A interaction after MMS exposure; when associated with G-1430. Resists to DNA damage after MMS exposure; when associated with G-1430.,MUTAGEN:K->E: Results in defective PCNA removal from chromatin and recruitment of RAD51 at site of stalled replication forks under replication stress. Loss of processing of stalled replication forks. Retains interaction with PCNA and RFC4.,MUTAGEN:Missing: Abolishes interaction with WDR48 and recruitment of RAD51 at site of stalled replication forks under replication stress. Reduces down-regulation of PCNA monoubiquitination but retains the ability to unload PCNA from chromatin.,MUTAGEN:Missing: Loss of interaction with RAD51 and loading of RAD51 to stalled replication forks during replication stress. Loss of processing of stalled replication forks. Retains PCNA-unloading ability.,MUTAGEN:S->A: No effect on the RAD9A interaction after MMS exposure. Resists to DNA damage after MMS exposure.,MUTAGEN:S->A: Weakly affects the RAD9A interaction after MMS exposure.,REGION:Disordered,REGION:Interaction with RAD51 and RFC5,REGION:Interaction with WDR48,
Q03669	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2(ATP2A2)	Gallus gallus			GO:0000045~autophagosome assembly,GO:0002026~regulation of the force of heart contraction,GO:0006816~calcium ion transport,GO:0006874~cellular calcium ion homeostasis,GO:0006984~ER-nucleus signaling pathway,GO:0009410~response to xenobiotic stimulus,GO:0010666~positive regulation of cardiac muscle cell apoptotic process,GO:0014883~transition between fast and slow fiber,GO:0014898~cardiac muscle hypertrophy in response to stress,GO:0016240~autophagosome docking,GO:0032470~positive regulation of endoplasmic reticulum calcium ion concentration,GO:0033292~T-tubule organization,GO:0034599~cellular response to oxidative stress,GO:0045822~negative regulation of heart contraction,GO:0070050~neuron cellular homeostasis,GO:0070588~calcium ion transmembrane transport,GO:1903233~regulation of calcium ion-dependent exocytosis of neurotransmitter,GO:1903515~calcium ion transport from cytosol to endoplasmic reticulum,GO:1990036~calcium ion import into sarcoplasmic reticulum,GO:1990456~mitochondrion-ER tethering,	GO:0016020~membrane,GO:0033017~sarcoplasmic reticulum membrane,GO:0097470~ribbon synapse,	GO:0005388~calcium-transporting ATPase activity,GO:0005509~calcium ion binding,GO:0005524~ATP binding,GO:0016887~ATPase activity,GO:0019899~enzyme binding,GO:0044325~ion channel binding,GO:0044548~S100 protein binding,GO:0046872~metal ion binding,GO:0086039~calcium-transporting ATPase activity involved in regulation of cardiac muscle cell membrane potential,	IPR001757:P_typ_ATPase,IPR004014:ATPase_P-typ_cation-transptr_N,IPR005782:P-type_ATPase_IIA,IPR006068:ATPase_P-typ_cation-transptr_C,IPR008250:ATPase_P-typ_transduc_dom_A_sf,IPR018303:ATPase_P-typ_P_site,IPR023214:HAD_sf,IPR023298:ATPase_P-typ_TM_dom_sf,IPR023299:ATPase_P-typ_cyto_dom_N,IPR036412:HAD-like_sf,IPR044492:P_typ_ATPase_HD_dom,	gga04020:Calcium signaling pathway,gga04148:Efferocytosis,gga04260:Cardiac muscle contraction,gga04261:Adrenergic signaling in cardiomyocytes,			SM00831:Cation_ATPase_N,	KW-0109~Calcium transport,KW-0406~Ion transport,KW-0813~Transport,	KW-0256~Endoplasmic reticulum,KW-0472~Membrane,KW-0703~Sarcoplasmic reticulum,			KW-0812~Transmembrane,KW-1133~Transmembrane helix,	KW-0067~ATP-binding,KW-0106~Calcium,KW-0460~Magnesium,KW-0479~Metal-binding,KW-0547~Nucleotide-binding,	KW-1278~Translocase,	KW-0597~Phosphoprotein,KW-1015~Disulfide bond,	ACT_SITE:4-aspartylphosphate intermediate,DOMAIN:Cation-transporting P-type ATPase N-terminal,REGION:Interaction with PLN,TOPO_DOM:Cytoplasmic,TOPO_DOM:Lumenal,TRANSMEM:Helical,TRANSMEM:Helical; Name=1,TRANSMEM:Helical; Name=10,TRANSMEM:Helical; Name=2,TRANSMEM:Helical; Name=3,TRANSMEM:Helical; Name=4,TRANSMEM:Helical; Name=5,TRANSMEM:Helical; Name=6,TRANSMEM:Helical; Name=7,TRANSMEM:Helical; Name=8,TRANSMEM:Helical; Name=9,
Q9Z0H7	B cell leukemia/lymphoma 10(Bcl10)	Mus musculus			GO:0001783~B cell apoptotic process,GO:0001819~positive regulation of cytokine production,GO:0001843~neural tube closure,GO:0002224~toll-like receptor signaling pathway,GO:0002250~adaptive immune response,GO:0002376~immune system process,GO:0002906~negative regulation of mature B cell apoptotic process,GO:0006915~apoptotic process,GO:0006919~activation of cysteine-type endopeptidase activity involved in apoptotic process,GO:0006968~cellular defense response,GO:0007249~I-kappaB kinase/NF-kappaB signaling,GO:0009620~response to fungus,GO:0012501~programmed cell death,GO:0016064~immunoglobulin mediated immune response,GO:0031398~positive regulation of protein ubiquitination,GO:0031663~lipopolysaccharide-mediated signaling pathway,GO:0032094~response to food,GO:0032757~positive regulation of interleukin-8 production,GO:0038061~NIK/NF-kappaB signaling,GO:0042327~positive regulation of phosphorylation,GO:0042981~regulation of apoptotic process,GO:0043065~positive regulation of apoptotic process,GO:0043123~positive regulation of I-kappaB kinase/NF-kappaB signaling,GO:0043280~positive regulation of cysteine-type endopeptidase activity involved in apoptotic process,GO:0045087~innate immune response,GO:0045576~mast cell activation,GO:0045893~positive regulation of transcription, DNA-templated,GO:0050852~T cell receptor signaling pathway,GO:0050856~regulation of T cell receptor signaling pathway,GO:0050862~positive regulation of T cell receptor signaling pathway,GO:0050870~positive regulation of T cell activation,GO:0051092~positive regulation of NF-kappaB transcription factor activity,GO:0051260~protein homooligomerization,GO:0061760~antifungal innate immune response,GO:0070231~T cell apoptotic process,GO:0071222~cellular response to lipopolysaccharide,GO:0071260~cellular response to mechanical stimulus,GO:1900119~positive regulation of execution phase of apoptosis,GO:2001238~positive regulation of extrinsic apoptotic signaling pathway,	GO:0001772~immunological synapse,GO:0002096~polkadots,GO:0005634~nucleus,GO:0005737~cytoplasm,GO:0005764~lysosome,GO:0005829~cytosol,GO:0005881~cytoplasmic microtubule,GO:0016020~membrane,GO:0032449~CBM complex,GO:0032991~macromolecular complex,GO:0045121~membrane raft,GO:0048471~perinuclear region of cytoplasm,	GO:0002020~protease binding,GO:0003713~transcription coactivator activity,GO:0005515~protein binding,GO:0008656~cysteine-type endopeptidase activator activity involved in apoptotic process,GO:0019209~kinase activator activity,GO:0031625~ubiquitin protein ligase binding,GO:0035591~signaling adaptor activity,GO:0042802~identical protein binding,GO:0042803~protein homodimerization activity,GO:0043422~protein kinase B binding,GO:0043621~protein self-association,GO:0044877~macromolecular complex binding,GO:0046982~protein heterodimerization activity,GO:0050700~CARD domain binding,GO:0051059~NF-kappaB binding,	IPR001315:CARD,IPR011029:DEATH-like_dom_sf,IPR033238:BCL10/E10,IPR042143:CARD_BCL10,	mmu04064:NF-kappa B signaling pathway,mmu04625:C-type lectin receptor signaling pathway,mmu04660:T cell receptor signaling pathway,mmu04662:B cell receptor signaling pathway,mmu05152:Tuberculosis,				KW-0053~Apoptosis,KW-0391~Immunity,KW-0399~Innate immunity,KW-1064~Adaptive immunity,	KW-0472~Membrane,KW-0963~Cytoplasm,		KW-0043~Tumor suppressor,				KW-0007~Acetylation,KW-0597~Phosphoprotein,KW-0832~Ubl conjugation,KW-1017~Isopeptide bond,	CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in ubiquitin),DOMAIN:CARD,MUTAGEN:E->A: Decreased interaction with CARD11.,REGION:Disordered,SITE:Cleavage; by MALT1,
Q503B7	B9 protein domain 1(b9d1)	Danio rerio			GO:0007224~smoothened signaling pathway,GO:0030030~cell projection organization,GO:0060271~cilium assembly,	GO:0005737~cytoplasm,GO:0005813~centrosome,GO:0005856~cytoskeleton,GO:0035869~ciliary transition zone,GO:0036038~MKS complex,GO:0036064~ciliary basal body,GO:0042995~cell projection,	GO:0008158~hedgehog receptor activity,	IPR010796:C2_B9-type_dom,					KW-0970~Cilium biogenesis/degradation,	KW-0206~Cytoskeleton,KW-0963~Cytoplasm,KW-0966~Cell projection,							DOMAIN:C2 B9-type,
Q6P026	BAF nuclear assembly factor 1(banf1)	Danio rerio			GO:0006325~chromatin organization,GO:0006979~response to oxidative stress,GO:0007084~mitotic nuclear envelope reassembly,GO:0010836~negative regulation of protein ADP-ribosylation,GO:0032480~negative regulation of type I interferon production,GO:0051276~chromosome organization,	GO:0000785~chromatin,GO:0000793~condensed chromosome,GO:0005634~nucleus,GO:0005635~nuclear envelope,GO:0005694~chromosome,GO:0005737~cytoplasm,	GO:0003677~DNA binding,	IPR004122:BAF_prot,IPR036617:BAF_sf,				SM01023:BAF,		KW-0158~Chromosome,KW-0539~Nucleus,KW-0963~Cytoplasm,					KW-0238~DNA-binding,	KW-0597~Phosphoprotein,
Q3KR97	BAR/IMD domain containing adaptor protein 2 like 1(Baiap2l1)	Rattus norvegicus			GO:0007009~plasma membrane organization,GO:0030838~positive regulation of actin filament polymerization,GO:0032956~regulation of actin cytoskeleton organization,GO:0051017~actin filament bundle assembly,GO:0051764~actin crosslink formation,	GO:0005654~nucleoplasm,GO:0005829~cytosol,GO:0005856~cytoskeleton,GO:0005886~plasma membrane,GO:0015629~actin cytoskeleton,	GO:0003779~actin binding,GO:0070064~proline-rich region binding,	IPR001452:SH3_domain,IPR013606:I-BAR_dom,IPR027267:AH/BAR_dom_sf,IPR027681:IRSp53/IRTKS/Pinkbar,IPR030060:Baiap2l1_I-BAR_dom,IPR035592:IRTKS_SH3,IPR036028:SH3-like_dom_sf,				SM00326:SH3,		KW-0206~Cytoskeleton,KW-0963~Cytoplasm,			KW-0175~Coiled coil,KW-0728~SH3 domain,		KW-0009~Actin-binding,	KW-0597~Phosphoprotein,	COMPBIAS:Polar residues,DOMAIN:IMD,DOMAIN:SH3,REGION:Binds F-actin,REGION:Disordered,
Q5EAD0	BAR/IMD domain containing adaptor protein 2(BAIAP2)	Bos taurus			GO:0007009~plasma membrane organization,GO:0008360~regulation of cell shape,GO:0016358~dendrite development,GO:0030838~positive regulation of actin filament polymerization,GO:0032956~regulation of actin cytoskeleton organization,GO:0048167~regulation of synaptic plasticity,GO:0051017~actin filament bundle assembly,GO:0051764~actin crosslink formation,	GO:0001726~ruffle,GO:0005654~nucleoplasm,GO:0005737~cytoplasm,GO:0005829~cytosol,GO:0005856~cytoskeleton,GO:0005886~plasma membrane,GO:0015629~actin cytoskeleton,GO:0016020~membrane,GO:0030175~filopodium,GO:0043005~neuron projection,GO:0098685~Schaffer collateral - CA1 synapse,	GO:0005515~protein binding,GO:0008093~cytoskeletal adaptor activity,GO:0042802~identical protein binding,GO:0070064~proline-rich region binding,	IPR001452:SH3_domain,IPR013606:I-BAR_dom,IPR027267:AH/BAR_dom_sf,IPR027681:IRSp53/IRTKS/Pinkbar,IPR030128:IRSp53_I-BAR_dom,IPR035594:Irsp53_SH3,IPR036028:SH3-like_dom_sf,	bta04520:Adherens junction,bta04810:Regulation of actin cytoskeleton,bta05135:Yersinia infection,			SM00326:SH3,		KW-0206~Cytoskeleton,KW-0472~Membrane,KW-0963~Cytoplasm,KW-0966~Cell projection,			KW-0175~Coiled coil,KW-0728~SH3 domain,			KW-0597~Phosphoprotein,	COMPBIAS:Polar residues,DOMAIN:IMD,DOMAIN:SH3,REGION:Disordered,
A3KPW9	BCL2 associated athanogene 6, like(bag6l)	Danio rerio			GO:0001822~kidney development,GO:0006325~chromatin organization,GO:0006511~ubiquitin-dependent protein catabolic process,GO:0006915~apoptotic process,GO:0007130~synaptonemal complex assembly,GO:0007283~spermatogenesis,GO:0007420~brain development,GO:0010498~proteasomal protein catabolic process,GO:0018393~internal peptidyl-lysine acetylation,GO:0030324~lung development,GO:0030433~ubiquitin-dependent ERAD pathway,GO:0032435~negative regulation of proteasomal ubiquitin-dependent protein catabolic process,GO:0042771~intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,GO:0042981~regulation of apoptotic process,GO:0045861~negative regulation of proteolysis,GO:0045995~regulation of embryonic development,GO:0050821~protein stabilization,GO:0070059~intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress,GO:0071712~ER-associated misfolded protein catabolic process,GO:0071816~tail-anchored membrane protein insertion into ER membrane,	GO:0005576~extracellular region,GO:0005634~nucleus,GO:0005829~cytosol,GO:0071818~BAT3 complex,	GO:0031593~polyubiquitin binding,GO:0043022~ribosome binding,GO:0051787~misfolded protein binding,GO:0070628~proteasome binding,	IPR000626:Ubiquitin-like_dom,IPR021925:BAG6,IPR029071:Ubiquitin-like_domsf,IPR048926:Bag6_BAGS,	dre03060:Protein export,			SM00213:UBQ,	KW-0053~Apoptosis,KW-0813~Transport,	KW-0539~Nucleus,KW-0963~Cytoplasm,KW-0964~Secreted,					KW-0143~Chaperone,KW-0156~Chromatin regulator,		COMPBIAS:Basic and acidic residues,COMPBIAS:Polar residues,COMPBIAS:Pro residues,DOMAIN:Ubiquitin-like,REGION:Disordered,
Q9Z2F7	BCL2/adenovirus E1B interacting protein 3-like(Bnip3l)	Mus musculus			GO:0006915~apoptotic process,GO:0010917~negative regulation of mitochondrial membrane potential,GO:0016239~positive regulation of macroautophagy,GO:0019222~regulation of metabolic process,GO:0035694~mitochondrial protein catabolic process,GO:0035794~positive regulation of mitochondrial membrane permeability,GO:0043065~positive regulation of apoptotic process,GO:0043066~negative regulation of apoptotic process,GO:0043067~regulation of programmed cell death,GO:0043069~negative regulation of programmed cell death,GO:0051607~defense response to virus,GO:0071456~cellular response to hypoxia,GO:0097345~mitochondrial outer membrane permeabilization,GO:1901524~regulation of macromitophagy,GO:1903146~regulation of mitophagy,GO:1903214~regulation of protein targeting to mitochondrion,	GO:0005634~nucleus,GO:0005635~nuclear envelope,GO:0005739~mitochondrion,GO:0005740~mitochondrial envelope,GO:0005741~mitochondrial outer membrane,GO:0005783~endoplasmic reticulum,GO:0016020~membrane,GO:0016607~nuclear speck,	GO:0005515~protein binding,GO:0005521~lamin binding,GO:0042802~identical protein binding,GO:0042803~protein homodimerization activity,	IPR010548:BNIP3,	mmu04137:Mitophagy - animal,				KW-0053~Apoptosis,	KW-0256~Endoplasmic reticulum,KW-0472~Membrane,KW-0496~Mitochondrion,KW-0539~Nucleus,KW-1000~Mitochondrion outer membrane,			KW-0812~Transmembrane,KW-1133~Transmembrane helix,			KW-0597~Phosphoprotein,	COMPBIAS:Polar residues,MOTIF:BH3,REGION:Disordered,TRANSMEM:Helical,
P50615	BTG anti-proliferation factor 3(Btg3)	Mus musculus			GO:0008285~negative regulation of cell proliferation,GO:0045930~negative regulation of mitotic cell cycle,	GO:0005634~nucleus,GO:0005737~cytoplasm,	GO:0005515~protein binding,	IPR002087:Anti_prolifrtn,IPR033332:BTG,IPR036054:BTG-like_sf,	mmu03018:RNA degradation,			SM00099:btg1,									DOMAIN:Anti-proliferative protein,REGION:Disordered,
