""	"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"V3"	"V13"	"Protein.names"	"Organism"	"Gene.Ontology..biological.process."	"Gene.Ontology.IDs"
"4095"	"XM_060061650.1"	192.520032056702	0.863489753404207	0.335334864462395	2.57567798296316	0.0100043769665152	0.0391197263008003	"Q8NHV4"	2.7e-152	"Protein NEDD1 (Neural precursor cell expressed developmentally down-regulated protein 1) (NEDD-1)"	"Homo sapiens (Human)"	"cell division [GO:0051301]; microtubule nucleation [GO:0007020]; mitotic cell cycle [GO:0000278]"	"GO:0000242; GO:0000278; GO:0000922; GO:0001650; GO:0005654; GO:0005813; GO:0005814; GO:0005829; GO:0007020; GO:0036064; GO:0043015; GO:0045177; GO:0051301"
"4096"	"XM_060054461.1"	89.8557613609566	0.77100547729034	0.195518931204626	3.94376626291834	8.02118408087918e-05	0.000627580196542607	"P50749"	1.05e-132	"Ras association domain-containing protein 2"	"Homo sapiens (Human)"	"bone remodeling [GO:0046849]; cell cycle [GO:0007049]; epidermal growth factor receptor signaling pathway via I-kappaB kinase/NF-kappaB cascade [GO:0038168]; homeostasis of number of cells [GO:0048872]; negative regulation of NIK/NF-kappaB signaling [GO:1901223]; negative regulation of peptidyl-serine phosphorylation [GO:0033137]; ossification [GO:0001503]; positive regulation of apoptotic process [GO:0043065]; positive regulation of JNK cascade [GO:0046330]; positive regulation of protein autophosphorylation [GO:0031954]; positive regulation of protein kinase activity [GO:0045860]; protein stabilization [GO:0050821]; regulation of NIK/NF-kappaB signaling [GO:1901222]; regulation of osteoblast differentiation [GO:0045667]; regulation of osteoclast differentiation [GO:0045670]; signal transduction [GO:0007165]; skeletal system development [GO:0001501]"	"GO:0000776; GO:0001501; GO:0001503; GO:0004672; GO:0005634; GO:0005654; GO:0005737; GO:0005794; GO:0005829; GO:0005886; GO:0007049; GO:0007165; GO:0031954; GO:0032991; GO:0033137; GO:0038168; GO:0043065; GO:0045667; GO:0045670; GO:0045860; GO:0046330; GO:0046849; GO:0048872; GO:0050821; GO:1901222; GO:1901223"
"4097"	"XM_060066752.1"	28.5413243217886	-0.62983826904857	0.211698768227404	-2.97369538613864	0.00294237012345007	0.014205978552327	"A5WWB0"	0	"Ubiquitin carboxyl-terminal hydrolase 46 (EC 3.4.19.12) (Deubiquitinating enzyme 46) (Ubiquitin thioesterase 46) (Ubiquitin-specific-processing protease 46)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"behavior [GO:0007610]; protein deubiquitination [GO:0016579]; regulation of synaptic transmission, GABAergic [GO:0032228]; ubiquitin-dependent protein catabolic process [GO:0006511]"	"GO:0004197; GO:0004843; GO:0005634; GO:0005829; GO:0006511; GO:0007610; GO:0016579; GO:0032228; GO:0046872"
"4098"	"XR_009525928.1"	31.4210191760585	-0.608061864828953	0.208459697331544	-2.9145163440791	0.00356240154685143	0.0166199821366863	NA	NA	NA	NA	NA	NA
"4099"	"XM_060057242.1"	290.552570071763	0.651209774259787	0.136933627601644	4.75550454807512	1.97951403510561e-06	2.32691289801023e-05	"Q05513"	0	"Protein kinase C zeta type (EC 2.7.11.13) (nPKC-zeta)"	"Homo sapiens (Human)"	"activation of phospholipase D activity [GO:0031584]; activation of protein kinase B activity [GO:0032148]; cell migration [GO:0016477]; cell surface receptor signaling pathway [GO:0007166]; cellular response to insulin stimulus [GO:0032869]; establishment of cell polarity [GO:0030010]; establishment or maintenance of epithelial cell apical/basal polarity [GO:0045197]; inflammatory response [GO:0006954]; intracellular signal transduction [GO:0035556]; long-term memory [GO:0007616]; long-term synaptic potentiation [GO:0060291]; membrane depolarization [GO:0051899]; membrane hyperpolarization [GO:0060081]; microtubule cytoskeleton organization [GO:0000226]; negative regulation of apoptotic process [GO:0043066]; negative regulation of hydrolase activity [GO:0051346]; negative regulation of insulin receptor signaling pathway [GO:0046627]; negative regulation of peptidyl-tyrosine phosphorylation [GO:0050732]; negative regulation of protein-containing complex assembly [GO:0031333]; neuron projection extension [GO:1990138]; peptidyl-serine phosphorylation [GO:0018105]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of cell-matrix adhesion [GO:0001954]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; positive regulation of excitatory postsynaptic potential [GO:2000463]; positive regulation of insulin receptor signaling pathway [GO:0046628]; positive regulation of interleukin-10 production [GO:0032733]; positive regulation of interleukin-13 production [GO:0032736]; positive regulation of interleukin-4 production [GO:0032753]; positive regulation of interleukin-5 production [GO:0032754]; positive regulation of NF-kappaB transcription factor activity [GO:0051092]; positive regulation of protein transport [GO:0051222]; positive regulation of T-helper 2 cell cytokine production [GO:2000553]; positive regulation of T-helper 2 cell differentiation [GO:0045630]; protein kinase C signaling [GO:0070528]; protein localization to plasma membrane [GO:0072659]; protein phosphorylation [GO:0006468]; regulation of neurotransmitter receptor localization to postsynaptic specialization membrane [GO:0098696]; signal transduction [GO:0007165]; vesicle transport along microtubule [GO:0047496]"	"GO:0000226; GO:0001725; GO:0001954; GO:0004672; GO:0004674; GO:0004697; GO:0004698; GO:0005524; GO:0005635; GO:0005737; GO:0005768; GO:0005815; GO:0005829; GO:0005886; GO:0005911; GO:0005923; GO:0006468; GO:0006954; GO:0007165; GO:0007166; GO:0007616; GO:0008284; GO:0014069; GO:0015459; GO:0016020; GO:0016324; GO:0016363; GO:0016477; GO:0018105; GO:0019901; GO:0030010; GO:0030054; GO:0031252; GO:0031333; GO:0031584; GO:0031982; GO:0032148; GO:0032733; GO:0032736; GO:0032753; GO:0032754; GO:0032869; GO:0035556; GO:0035748; GO:0043066; GO:0043203; GO:0043274; GO:0043560; GO:0044877; GO:0045121; GO:0045179; GO:0045197; GO:0045630; GO:0046627; GO:0046628; GO:0046872; GO:0047496; GO:0048471; GO:0050732; GO:0051092; GO:0051222; GO:0051346; GO:0051899; GO:0060081; GO:0060291; GO:0070062; GO:0070160; GO:0070374; GO:0070528; GO:0071889; GO:0072659; GO:0098685; GO:0098696; GO:0098978; GO:0106310; GO:0120157; GO:1990138; GO:2000463; GO:2000553"
"4100"	"XM_060050682.1"	9409.98238211749	0.766429204512031	0.122112218909639	6.27643633145609	3.4642114642388e-10	8.08784311544161e-09	NA	NA	NA	NA	NA	NA
"4101"	"XM_060051797.1"	66.2814070705386	-1.303998849272	0.247443851686371	-5.26525172873419	1.39997395724525e-07	2.04718116903056e-06	NA	NA	NA	NA	NA	NA
"4102"	"XM_060041519.1"	126.415565196578	-1.25219300857684	0.13192145405554	-9.48819198927402	2.35076019790123e-21	2.25549254777576e-19	"Q498Z6"	8.42e-127	"28S ribosomal protein S7, mitochondrial (MRP-S7) (S7mt)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"mitochondrial translation [GO:0032543]; ribosomal small subunit assembly [GO:0000028]; translation [GO:0006412]"	"GO:0000028; GO:0003729; GO:0003735; GO:0005763; GO:0005840; GO:0006412; GO:0019843; GO:0032543"
"4103"	"XM_060049682.1"	280.483134726388	-0.718574127640926	0.159325277763751	-4.50965095018247	6.4934376944078e-06	6.70049259447476e-05	"Q710D6"	9.07e-48	"Cytochrome c oxidase subunit 5B, mitochondrial (Cytochrome c oxidase polypeptide Vb) (Sperm protein 8) (fSP8)"	"Vulpes vulpes (Red fox)"	"mitochondrial electron transport, cytochrome c to oxygen [GO:0006123]"	"GO:0005751; GO:0006123; GO:0046872"
"4104"	"XM_060056856.1"	34.2220364087222	1.08839145225823	0.209787719324951	5.18331899846654	2.17971756650404e-07	3.10439462791943e-06	"Q96LW2"	3.5e-97	"Ribosomal protein S6 kinase-related protein (EC 2.7.11.1) (Sugen kinase 494)"	"Homo sapiens (Human)"	"protein phosphorylation [GO:0006468]"	"GO:0004672; GO:0004674; GO:0005524; GO:0006468; GO:0106310"
"4105"	"XM_060070325.1"	61.385245663629	1.03234321826457	0.265386531085256	3.89066649624026	9.99692546609436e-05	0.000757508630052928	NA	NA	NA	NA	NA	NA
"4106"	"XM_060061584.1"	47.9756008453889	0.771729309094973	0.232756797701554	3.31554319441583	0.000914652047431287	0.00522699273500701	NA	NA	NA	NA	NA	NA
"4107"	"XM_060056631.1"	21.4044128817143	-0.769236154973283	0.236698558398363	-3.24609699940271	0.00116998967716116	0.00645841387271699	"Q9Y619"	4.13e-138	"Mitochondrial ornithine transporter 1 (Solute carrier family 25 member 15)"	"Homo sapiens (Human)"	"L-arginine transmembrane transport [GO:1903826]; L-lysine transmembrane transport [GO:1903401]; mitochondrial L-ornithine transmembrane transport [GO:1990575]; urea cycle [GO:0000050]"	"GO:0000050; GO:0000064; GO:0005739; GO:0005743; GO:0015189; GO:0015297; GO:0016020; GO:0022857; GO:0061459; GO:1903401; GO:1903826; GO:1990575"
"4108"	"XM_060046524.1"	17.6118391646027	-1.41945326653075	0.322035768840171	-4.39243349615777	1.12088922707797e-05	0.000108931909069558	NA	NA	NA	NA	NA	NA
"4109"	"XR_009526045.1"	150.199499337924	0.97552216477671	0.156501753431488	6.23314615589659	4.5715927205519e-10	1.04175169119576e-08	NA	NA	NA	NA	NA	NA
"4110"	"XM_060048189.1"	6.2046886729871	-1.45478370201838	0.373307607985055	-3.85028510898035	0.000117980405567135	0.000874894695656489	"O54941"	9.31e-155	"SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1 (BRG1-associated factor 57) (BAF57)"	"Mus musculus (Mouse)"	"chromatin remodeling [GO:0006338]; negative regulation of DNA-templated transcription [GO:0045892]; neurogenesis [GO:0022008]; nucleosome disassembly [GO:0006337]; positive regulation of cell differentiation [GO:0045597]; positive regulation of double-strand break repair [GO:2000781]; positive regulation of myoblast differentiation [GO:0045663]; positive regulation of stem cell population maintenance [GO:1902459]; positive regulation of T cell differentiation [GO:0045582]; regulation of G0 to G1 transition [GO:0070316]; regulation of G1/S transition of mitotic cell cycle [GO:2000045]; regulation of mitotic metaphase/anaphase transition [GO:0030071]; regulation of nucleotide-excision repair [GO:2000819]; regulation of transcription by RNA polymerase II [GO:0006357]"	"GO:0000776; GO:0000785; GO:0003677; GO:0003723; GO:0005634; GO:0005654; GO:0006337; GO:0006338; GO:0006357; GO:0008080; GO:0016363; GO:0016514; GO:0016586; GO:0016922; GO:0022008; GO:0030071; GO:0035060; GO:0045582; GO:0045597; GO:0045663; GO:0045892; GO:0047485; GO:0070316; GO:0071564; GO:0071565; GO:0140092; GO:1902459; GO:2000045; GO:2000781; GO:2000819"
"4111"	"XM_060045693.1"	34.4201618920182	-0.815067983014872	0.206771843869816	-3.93857129470544	8.1968238776149e-05	0.000638581620892819	"Q5RDH6"	4.75e-147	"Transferrin receptor protein 1 (TR) (TfR) (TfR1) (Trfr) (CD antigen CD71)"	"Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)"	"cellular iron ion homeostasis [GO:0006879]; cellular response to leukemia inhibitory factor [GO:1990830]; cellular response to xenobiotic stimulus [GO:0071466]; intracellular signal transduction [GO:0035556]; negative regulation of apoptotic process [GO:0043066]; negative regulation of mitochondrial fusion [GO:0010637]; osteoclast differentiation [GO:0030316]; positive regulation of B cell proliferation [GO:0030890]; positive regulation of bone resorption [GO:0045780]; positive regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043123]; positive regulation of isotype switching [GO:0045830]; positive regulation of NF-kappaB transcription factor activity [GO:0051092]; positive regulation of peptidyl-serine phosphorylation [GO:0033138]; positive regulation of protein localization to nucleus [GO:1900182]; positive regulation of protein-containing complex assembly [GO:0031334]; positive regulation of T cell proliferation [GO:0042102]; receptor internalization [GO:0031623]; transferrin transport [GO:0033572]"	"GO:0003725; GO:0004998; GO:0005769; GO:0005905; GO:0006879; GO:0009897; GO:0010008; GO:0010637; GO:0016323; GO:0019901; GO:0030316; GO:0030890; GO:0031334; GO:0031623; GO:0033138; GO:0033572; GO:0035556; GO:0042102; GO:0042470; GO:0042803; GO:0043066; GO:0043123; GO:0044877; GO:0045780; GO:0045830; GO:0048471; GO:0051092; GO:0055037; GO:0070062; GO:0071466; GO:1900182; GO:1990712; GO:1990830"
"4112"	"XM_060044227.1"	16.0052622445694	0.662168299940829	0.19669736979621	3.36549232738584	0.000764071921609748	0.00447159907895528	"Q1KL10"	9.98e-150	"Homeobox protein Hox-A1a"	"Takifugu rubripes (Japanese pufferfish) (Fugu rubripes)"	""	"GO:0000981; GO:0005634; GO:0043565"
"4113"	"XM_060057436.1"	87.6386274906858	-1.07255781355358	0.161370386391772	-6.64273192758979	3.07921585525506e-11	8.63601616019996e-10	"P0C928"	0	"Regulator of telomere elongation helicase 1 (EC 3.6.4.12)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"DNA duplex unwinding [GO:0032508]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; DNA replication [GO:0006260]; negative regulation of DNA recombination [GO:0045910]; negative regulation of t-circle formation [GO:1904430]; regulation of double-strand break repair via homologous recombination [GO:0010569]; telomeric loop disassembly [GO:0090657]"	"GO:0003677; GO:0003678; GO:0005524; GO:0005634; GO:0006260; GO:0006281; GO:0006310; GO:0010569; GO:0016887; GO:0032508; GO:0045910; GO:0046872; GO:0051539; GO:0070182; GO:0090657; GO:1904430"
"4114"	"XM_060060377.1"	8.37618092899729	-1.40078955799948	0.308394479304944	-4.50269072220095	6.70984939204781e-06	6.89777562502058e-05	"A0T2N3"	2.2e-47	"Apelin receptor B (Angiotensin II receptor-like 1b) (Angiotensin receptor-like 1b) (G-protein coupled receptor APJ B) (Protein grinch)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"angioblast cell migration from lateral mesoderm to midline [GO:0035479]; angiogenesis [GO:0001525]; blood vessel development [GO:0001568]; cardiac muscle tissue development [GO:0048738]; cell migration [GO:0016477]; coronary vasculature development [GO:0060976]; determination of heart left/right asymmetry [GO:0061371]; determination of liver left/right asymmetry [GO:0071910]; endodermal cell differentiation [GO:0035987]; establishment of epithelial cell polarity [GO:0090162]; G protein-coupled receptor signaling pathway [GO:0007186]; gastrulation [GO:0007369]; gastrulation with mouth forming second [GO:0001702]; heart development [GO:0007507]; mesodermal cell migration [GO:0008078]; negative regulation of cAMP-mediated signaling [GO:0043951]; positive regulation of angiogenesis [GO:0045766]; positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis [GO:1903589]; positive regulation of inhibitory G protein-coupled receptor phosphorylation [GO:1904325]; positive regulation of release of sequestered calcium ion into cytosol [GO:0051281]; regulation of nodal signaling pathway [GO:1900107]; vasculogenesis [GO:0001570]"	"GO:0001525; GO:0001568; GO:0001570; GO:0001702; GO:0004930; GO:0005886; GO:0007186; GO:0007369; GO:0007507; GO:0008078; GO:0016477; GO:0035479; GO:0035987; GO:0043951; GO:0045766; GO:0048738; GO:0051281; GO:0060182; GO:0060976; GO:0061371; GO:0071910; GO:0090162; GO:1900107; GO:1903589; GO:1904325"
"4115"	"XM_060043539.1"	765.128211363313	-1.15886692052632	0.196690278387126	-5.89146386677403	3.82789367217471e-09	7.5169660657535e-08	"P26686"	4.88e-50	"Serine-arginine protein 55 (SRP55) (52 kDa bracketing protein) (B52 protein) (Protein enhancer of deformed)"	"Drosophila melanogaster (Fruit fly)"	"defense response to virus [GO:0051607]; mitotic cell cycle [GO:0000278]; mitotic G1/S transition checkpoint signaling [GO:0044819]; mRNA splicing, via spliceosome [GO:0000398]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]; regulation of gene expression [GO:0010468]; regulation of mRNA 3'-end processing [GO:0031440]; regulation of mRNA splicing, via spliceosome [GO:0048024]; regulation of transcriptional start site selection at RNA polymerase II promoter [GO:0001178]; RNA splicing [GO:0008380]"	"GO:0000278; GO:0000381; GO:0000398; GO:0000791; GO:0001178; GO:0003723; GO:0003729; GO:0005634; GO:0005700; GO:0008380; GO:0010468; GO:0016607; GO:0031440; GO:0044819; GO:0048024; GO:0051607; GO:0071011; GO:0071013"
"4116"	"XM_060069519.1"	1833.45297872506	0.870555598105249	0.228907164674438	3.80320153774014	0.000142838057998847	0.00103776996239879	"P41134"	5.26e-39	"DNA-binding protein inhibitor ID-1 (Class B basic helix-loop-helix protein 24) (bHLHb24) (Inhibitor of DNA binding 1) (Inhibitor of differentiation 1)"	"Homo sapiens (Human)"	"angiogenesis [GO:0001525]; blood vessel endothelial cell migration [GO:0043534]; blood vessel morphogenesis [GO:0048514]; brain development [GO:0007420]; cell differentiation [GO:0030154]; cell-abiotic substrate adhesion [GO:0036164]; cellular response to dopamine [GO:1903351]; cellular response to epidermal growth factor stimulus [GO:0071364]; cellular response to nerve growth factor stimulus [GO:1990090]; cellular response to peptide [GO:1901653]; circadian regulation of gene expression [GO:0032922]; negative regulation of apoptotic process [GO:0043066]; negative regulation of cold-induced thermogenesis [GO:0120163]; negative regulation of dendrite morphogenesis [GO:0050774]; negative regulation of DNA binding [GO:0043392]; negative regulation of DNA-binding transcription factor activity [GO:0043433]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of endothelial cell differentiation [GO:0045602]; negative regulation of protein binding [GO:0032091]; negative regulation of transcription by RNA polymerase II [GO:0000122]; negative regulation of transcription by transcription factor localization [GO:0010621]; neuron differentiation [GO:0030182]; positive regulation of actin filament bundle assembly [GO:0032233]; positive regulation of epithelial cell proliferation [GO:0050679]; positive regulation of gene expression [GO:0010628]; regulation of vasculature development [GO:1901342]; transforming growth factor beta receptor signaling pathway [GO:0007179]"	"GO:0000122; GO:0001525; GO:0005634; GO:0005654; GO:0005794; GO:0005813; GO:0007179; GO:0007420; GO:0008022; GO:0010621; GO:0010628; GO:0030154; GO:0030182; GO:0032091; GO:0032233; GO:0032922; GO:0036164; GO:0042802; GO:0043066; GO:0043392; GO:0043433; GO:0043534; GO:0045602; GO:0045892; GO:0046983; GO:0047485; GO:0048514; GO:0050679; GO:0050774; GO:0070628; GO:0071364; GO:0120163; GO:0140416; GO:1901342; GO:1901653; GO:1903351; GO:1990090"
"4117"	"XM_060060380.1"	138.991261550607	-1.17428122611467	0.284860377059041	-4.1215179227928	3.76384182579883e-05	0.000320754981617356	"Q9HBI1"	5.88e-166	"Beta-parvin (Affixin)"	"Homo sapiens (Human)"	"actin cytoskeleton reorganization [GO:0031532]; cell projection assembly [GO:0030031]; establishment or maintenance of cell polarity [GO:0007163]; establishment or maintenance of cell polarity regulating cell shape [GO:0071963]; lamellipodium assembly [GO:0030032]; substrate adhesion-dependent cell spreading [GO:0034446]"	"GO:0003779; GO:0005737; GO:0005829; GO:0005886; GO:0005925; GO:0007163; GO:0015629; GO:0030018; GO:0030027; GO:0030031; GO:0030032; GO:0031532; GO:0034446; GO:0071963"
"4118"	"XM_060041100.1"	31.6450053119315	0.64063008360714	0.225198772677895	2.84341899121659	0.00446323537548641	0.0200694218035233	"A4K2U9"	8.21e-68	"14-3-3 protein beta/alpha [Cleaved into: 14-3-3 protein beta/alpha, N-terminally processed]"	"Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)"	"cytoplasmic sequestering of protein [GO:0051220]; negative regulation of G protein-coupled receptor signaling pathway [GO:0045744]; negative regulation of protein dephosphorylation [GO:0035308]; positive regulation of catalytic activity [GO:0043085]; protein targeting [GO:0006605]"	"GO:0004860; GO:0005829; GO:0006605; GO:0019904; GO:0035308; GO:0042470; GO:0042802; GO:0042826; GO:0043085; GO:0045744; GO:0048471; GO:0050815; GO:0051220"
"4119"	"XM_060040384.1"	332.470227040656	0.688756205674529	0.235637192513433	2.92280510243391	0.00346893576291338	0.0162462938877099	"Q5NUA6"	1.17e-122	"Nuclear factor erythroid 2-related factor 2 (NF-E2-related factor 2) (NFE2-related factor 2) (Nuclear factor, erythroid derived 2, like 2)"	"Bos taurus (Bovine)"	"cell redox homeostasis [GO:0045454]; cellular response to fluid shear stress [GO:0071498]; cellular response to oxidative stress [GO:0034599]; positive regulation of transcription by RNA polymerase II [GO:0045944]; proteasomal ubiquitin-independent protein catabolic process [GO:0010499]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein ubiquitination [GO:0016567]; regulation of innate immune response [GO:0045088]; regulation of transcription by RNA polymerase II [GO:0006357]"	"GO:0000976; GO:0000978; GO:0000981; GO:0003700; GO:0005634; GO:0005737; GO:0005829; GO:0006357; GO:0010499; GO:0016567; GO:0034599; GO:0043161; GO:0043565; GO:0045088; GO:0045454; GO:0045944; GO:0071498"
"4120"	"XM_060073847.1"	176.180510496889	-0.631737084485454	0.147118679214408	-4.29337789456151	1.75975112490247e-05	0.000162357485651228	"Q9WTK5"	6.75e-137	"Nuclear factor NF-kappa-B p100 subunit (DNA-binding factor KBF2) (Nuclear factor of kappa light polypeptide gene enhancer in B-cells 2) [Cleaved into: Nuclear factor NF-kappa-B p52 subunit]"	"Mus musculus (Mouse)"	"extracellular matrix organization [GO:0030198]; follicular dendritic cell differentiation [GO:0002268]; germinal center formation [GO:0002467]; lymph node development [GO:0048535]; NIK/NF-kappaB signaling [GO:0038061]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of DNA-templated transcription [GO:0006355]; regulation of transcription by RNA polymerase II [GO:0006357]; rhythmic process [GO:0048511]; spleen development [GO:0048536]"	"GO:0000978; GO:0000981; GO:0001228; GO:0002268; GO:0002467; GO:0005634; GO:0005737; GO:0005829; GO:0006355; GO:0006357; GO:0030198; GO:0033257; GO:0038061; GO:0045944; GO:0048511; GO:0048535; GO:0048536; GO:0071159; GO:1990837"
"4121"	"XM_060036903.1"	2683.94937383626	1.06194621383311	0.28498833992472	3.72678119216055	0.000193940683322846	0.001349871583955	"Q1AGS6"	9.9e-104	"Hemoglobin subunit beta-2 (Beta-2-globin) (Hemoglobin beta-2 chain)"	"Boreogadus saida (Polar cod) (Gadus saida)"	""	"GO:0005344; GO:0005833; GO:0019825; GO:0020037; GO:0046872"
"4122"	"XM_060035592.1"	381.032102554473	-0.957746473525412	0.191946189101501	-4.98948010157712	6.05420099029195e-07	7.88343457521588e-06	"Q15546"	3.01e-126	"Monocyte to macrophage differentiation factor (Progestin and adipoQ receptor family member 11) (Progestin and adipoQ receptor family member XI)"	"Homo sapiens (Human)"	"cytolysis [GO:0019835]; positive regulation of neuron differentiation [GO:0045666]; positive regulation of protein kinase activity [GO:0045860]; regulation of protein localization [GO:0032880]"	"GO:0004672; GO:0005765; GO:0005794; GO:0005886; GO:0016020; GO:0019835; GO:0031902; GO:0032880; GO:0038023; GO:0045666; GO:0045860"
"4123"	"XM_060067345.1"	14.7321999958399	0.697915033271261	0.24814820432435	2.812571414783	0.00491471086993994	0.0217904772985014	"P46197"	4.48e-140	"Atrial natriuretic peptide receptor 2 (EC 4.6.1.2) (Atrial natriuretic peptide receptor type B) (ANP-B) (ANPR-B) (NPR-B) (Guanylate cyclase B) (GC-B)"	"Bos taurus (Bovine)"	"activation of meiosis involved in egg activation [GO:0060466]; axonogenesis involved in innervation [GO:0060385]; blood circulation [GO:0008015]; blood vessel remodeling [GO:0001974]; c-di-GMP signaling [GO:0061939]; cellular response to cGMP [GO:0071321]; cellular response to granulocyte macrophage colony-stimulating factor stimulus [GO:0097011]; cellular response to peptide [GO:1901653]; cGMP biosynthetic process [GO:0006182]; chemical synaptic transmission [GO:0007268]; chondrocyte differentiation [GO:0002062]; chondrocyte proliferation [GO:0035988]; chromosome organization [GO:0051276]; collateral sprouting [GO:0048668]; cumulus cell differentiation [GO:0001549]; digestive tract morphogenesis [GO:0048546]; endochondral ossification [GO:0001958]; epidermal growth factor receptor signaling pathway [GO:0007173]; execution phase of apoptosis [GO:0097194]; female genitalia development [GO:0030540]; gastric emptying [GO:0035483]; genitalia morphogenesis [GO:0035112]; growth plate cartilage development [GO:0003417]; limb morphogenesis [GO:0035108]; lymph vessel development [GO:0001945]; MAPK cascade [GO:0000165]; meiotic cell cycle process involved in oocyte maturation [GO:1903537]; multicellular organism growth [GO:0035264]; negative regulation of meiotic cell cycle [GO:0051447]; negative regulation of oocyte maturation [GO:1900194]; neuron apoptotic process [GO:0051402]; neuronal action potential [GO:0019228]; post-anal tail morphogenesis [GO:0036342]; protein phosphorylation [GO:0006468]; receptor guanylyl cyclase signaling pathway [GO:0007168]; response to fibroblast growth factor [GO:0071774]; response to luteinizing hormone [GO:0034699]; response to salt [GO:1902074]; sensory perception of sound [GO:0007605]; signal transduction [GO:0007165]; smooth muscle tissue development [GO:0048745]; spermatogenesis [GO:0007283]; startle response [GO:0001964]; vacuole organization [GO:0007033]; vascular wound healing [GO:0061042]; vasculogenesis [GO:0001570]; vestibulocochlear nerve maturation [GO:0021647]; white fat cell differentiation [GO:0050872]"	"GO:0000165; GO:0001549; GO:0001570; GO:0001653; GO:0001945; GO:0001958; GO:0001964; GO:0001974; GO:0002062; GO:0003417; GO:0004383; GO:0004672; GO:0005524; GO:0005525; GO:0005634; GO:0005737; GO:0005886; GO:0005929; GO:0006182; GO:0006468; GO:0007033; GO:0007165; GO:0007168; GO:0007173; GO:0007268; GO:0007283; GO:0007605; GO:0008015; GO:0016941; GO:0017046; GO:0019228; GO:0021647; GO:0030540; GO:0034699; GO:0035108; GO:0035112; GO:0035264; GO:0035483; GO:0035988; GO:0036342; GO:0042802; GO:0043005; GO:0045202; GO:0048546; GO:0048668; GO:0048745; GO:0050872; GO:0051276; GO:0051402; GO:0051447; GO:0060385; GO:0060466; GO:0061042; GO:0061939; GO:0071321; GO:0071774; GO:0097011; GO:0097194; GO:1900194; GO:1901653; GO:1902074; GO:1903537"
"4124"	"XM_060054341.1"	189.975211018992	1.0569629254862	0.347131123132971	3.04701770863376	0.00231124093040957	0.0115382717009675	"P08217"	1.44e-100	"Chymotrypsin-like elastase family member 2A (EC 3.4.21.71) (Elastase-2A)"	"Homo sapiens (Human)"	"insulin catabolic process [GO:1901143]; proteolysis [GO:0006508]; regulation of insulin secretion [GO:0050796]; regulation of platelet aggregation [GO:0090330]; response to insulin [GO:0032868]"	"GO:0004175; GO:0004252; GO:0005576; GO:0005615; GO:0005829; GO:0006508; GO:0017171; GO:0032868; GO:0036457; GO:0050796; GO:0090330; GO:1901143"
"4125"	"XM_060039991.1"	237.509097382221	-0.602123895200323	0.0802523750314487	-7.50231098152845	6.27023950132977e-14	2.58807093077528e-12	"Q05AL1"	0	"Armadillo repeat-containing protein 8"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]"	"GO:0000151; GO:0005634; GO:0005737; GO:0034657; GO:0043161"
